City	State	Year	Est. Population
Balance of Oketo township	Kansas	2013	167
Balance of Oketo township	Kansas	2014	166
Balance of Oketo township	Kansas	2015	166
Richland township	Kansas	2010	154
Richland township	Kansas	2011	154
Richland township	Kansas	2012	152
Richland township	Kansas	2013	153
Richland township	Kansas	2014	152
Richland township	Kansas	2015	152
Balance of Richland township	Kansas	2010	94
Balance of Richland township	Kansas	2011	94
Balance of Richland township	Kansas	2012	93
Balance of Richland township	Kansas	2013	93
Balance of Richland township	Kansas	2014	93
Balance of Richland township	Kansas	2015	93
Rock township	Kansas	2010	137
Rock township	Kansas	2011	137
Rock township	Kansas	2012	135
Rock township	Kansas	2013	136
Rock township	Kansas	2014	135
Rock township	Kansas	2015	135
St. Bridget township	Kansas	2010	173
St. Bridget township	Kansas	2011	173
St. Bridget township	Kansas	2012	171
St. Bridget township	Kansas	2013	171
St. Bridget township	Kansas	2014	171
St. Bridget township	Kansas	2015	171
Balance of St. Bridget township	Kansas	2010	77
Balance of St. Bridget township	Kansas	2011	77
Balance of St. Bridget township	Kansas	2012	76
Balance of St. Bridget township	Kansas	2013	76
Balance of St. Bridget township	Kansas	2014	76
Balance of St. Bridget township	Kansas	2015	76
Vermillion township	Kansas	2010	879
Vermillion township	Kansas	2011	878
Vermillion township	Kansas	2012	865
Vermillion township	Kansas	2013	870
Vermillion township	Kansas	2014	865
Vermillion township	Kansas	2015	861
Balance of Vermillion township	Kansas	2010	153
Balance of Vermillion township	Kansas	2011	153
Balance of Vermillion township	Kansas	2012	151
Balance of Vermillion township	Kansas	2013	152
Balance of Vermillion township	Kansas	2014	151
Balance of Vermillion township	Kansas	2015	151
Walnut township	Kansas	2010	118
Walnut township	Kansas	2011	118
Walnut township	Kansas	2012	116
Walnut township	Kansas	2013	117
Walnut township	Kansas	2014	117
Walnut township	Kansas	2015	116
Waterville township	Kansas	2010	805
Waterville township	Kansas	2011	804
Waterville township	Kansas	2012	791
Waterville township	Kansas	2013	794
Waterville township	Kansas	2014	788
Waterville township	Kansas	2015	785
Balance of Waterville township	Kansas	2010	125
Balance of Waterville township	Kansas	2011	125
Balance of Waterville township	Kansas	2012	123
Balance of Waterville township	Kansas	2013	124
Balance of Waterville township	Kansas	2014	123
Balance of Waterville township	Kansas	2015	123
Wells township	Kansas	2010	120
Wells township	Kansas	2011	120
Wells township	Kansas	2012	118
Wells township	Kansas	2013	119
Wells township	Kansas	2014	118
Wells township	Kansas	2015	118
Cimarron township	Kansas	2010	75
Cimarron township	Kansas	2011	75
Cimarron township	Kansas	2012	74
Cimarron township	Kansas	2013	72
Cimarron township	Kansas	2014	70
Cimarron township	Kansas	2015	72
Crooked Creek township	Kansas	2010	73
Crooked Creek township	Kansas	2011	73
Crooked Creek township	Kansas	2012	72
Crooked Creek township	Kansas	2013	70
Crooked Creek township	Kansas	2014	69
Crooked Creek township	Kansas	2015	70
Fowler township	Kansas	2010	746
Fowler township	Kansas	2011	750
Fowler township	Kansas	2012	739
Fowler township	Kansas	2013	718
Fowler township	Kansas	2014	700
Fowler township	Kansas	2015	710
Balance of Fowler township	Kansas	2010	156
Balance of Fowler township	Kansas	2011	157
Balance of Fowler township	Kansas	2012	155
Balance of Fowler township	Kansas	2013	150
Balance of Fowler township	Kansas	2014	146
Balance of Fowler township	Kansas	2015	149
Logan township	Kansas	2010	87
Logan township	Kansas	2011	87
Logan township	Kansas	2012	86
Logan township	Kansas	2013	84
Logan township	Kansas	2014	82
Logan township	Kansas	2015	83
Meade Center township	Kansas	2010	2001
Meade Center township	Kansas	2011	2007
Meade Center township	Kansas	2012	1975
Meade Center township	Kansas	2013	1918
Meade Center township	Kansas	2014	1880
Meade Center township	Kansas	2015	1908
Balance of Meade Center township	Kansas	2010	280
Balance of Meade Center township	Kansas	2011	281
Balance of Meade Center township	Kansas	2012	277
Balance of Meade Center township	Kansas	2013	269
Balance of Meade Center township	Kansas	2014	263
Balance of Meade Center township	Kansas	2015	268
Mertilla township	Kansas	2010	198
Mertilla township	Kansas	2011	199
Mertilla township	Kansas	2012	196
Mertilla township	Kansas	2013	191
Mertilla township	Kansas	2014	186
Mertilla township	Kansas	2015	189
Odee township	Kansas	2010	37
Odee township	Kansas	2011	37
Odee township	Kansas	2012	37
Odee township	Kansas	2013	36
Odee township	Kansas	2014	35
Odee township	Kansas	2015	36
Sand Creek township	Kansas	2010	38
Sand Creek township	Kansas	2011	38
Sand Creek township	Kansas	2012	38
Sand Creek township	Kansas	2013	37
Sand Creek township	Kansas	2014	36
Sand Creek township	Kansas	2015	36
West Plains township	Kansas	2010	1320
West Plains township	Kansas	2011	1326
West Plains township	Kansas	2012	1307
West Plains township	Kansas	2013	1270
West Plains township	Kansas	2014	1240
West Plains township	Kansas	2015	1263
Balance of West Plains township	Kansas	2010	174
Balance of West Plains township	Kansas	2011	175
Balance of West Plains township	Kansas	2012	172
Balance of West Plains township	Kansas	2013	167
Balance of West Plains township	Kansas	2014	163
Balance of West Plains township	Kansas	2015	167
Marysville township	Kansas	2010	2366
Marysville township	Kansas	2011	2373
Marysville township	Kansas	2012	2362
Marysville township	Kansas	2013	2359
Marysville township	Kansas	2014	2371
Marysville township	Kansas	2015	2362
Miami township	Kansas	2010	537
Miami township	Kansas	2011	538
Miami township	Kansas	2012	535
Miami township	Kansas	2013	533
Miami township	Kansas	2014	534
Miami township	Kansas	2015	533
Middle Creek township	Kansas	2010	1808
Middle Creek township	Kansas	2011	1813
Middle Creek township	Kansas	2012	1804
Middle Creek township	Kansas	2013	1800
Middle Creek township	Kansas	2014	1808
Middle Creek township	Kansas	2015	1801
Mound township	Kansas	2010	729
Mound township	Kansas	2011	731
Mound township	Kansas	2012	726
Mound township	Kansas	2013	725
Mound township	Kansas	2014	728
Mound township	Kansas	2015	725
Osage township	Kansas	2010	667
Osage township	Kansas	2011	669
Osage township	Kansas	2012	665
Osage township	Kansas	2013	661
Osage township	Kansas	2014	664
Osage township	Kansas	2015	659
Balance of Osage township	Kansas	2010	443
Balance of Osage township	Kansas	2011	444
Balance of Osage township	Kansas	2012	442
Balance of Osage township	Kansas	2013	439
Balance of Osage township	Kansas	2014	441
Balance of Osage township	Kansas	2015	438
Osawatomie township	Kansas	2010	728
Osawatomie township	Kansas	2011	730
Osawatomie township	Kansas	2012	725
Osawatomie township	Kansas	2013	722
Osawatomie township	Kansas	2014	724
Osawatomie township	Kansas	2015	721
Paola township	Kansas	2010	1091
Paola township	Kansas	2011	1094
Paola township	Kansas	2012	1090
Paola township	Kansas	2013	1089
Paola township	Kansas	2014	1095
Paola township	Kansas	2015	1092
Richland township	Kansas	2010	2051
Richland township	Kansas	2011	2057
Richland township	Kansas	2012	2049
Richland township	Kansas	2013	2047
Richland township	Kansas	2014	2058
Richland township	Kansas	2015	2052
Stanton township	Kansas	2010	843
Stanton township	Kansas	2011	845
Stanton township	Kansas	2012	840
Stanton township	Kansas	2013	838
Stanton township	Kansas	2014	841
Stanton township	Kansas	2015	837
Sugar Creek township	Kansas	2010	474
Sugar Creek township	Kansas	2011	475
Sugar Creek township	Kansas	2012	472
Sugar Creek township	Kansas	2013	470
Sugar Creek township	Kansas	2014	471
Sugar Creek township	Kansas	2015	470
Ten Mile township	Kansas	2010	1441
Ten Mile township	Kansas	2011	1445
Ten Mile township	Kansas	2012	1438
Ten Mile township	Kansas	2013	1437
Ten Mile township	Kansas	2014	1444
Ten Mile township	Kansas	2015	1439
Valley township	Kansas	2010	1401
Valley township	Kansas	2011	1405
Valley township	Kansas	2012	1396
Valley township	Kansas	2013	1392
Valley township	Kansas	2014	1396
Valley township	Kansas	2015	1389
Wea township	Kansas	2010	1950
Wea township	Kansas	2011	1955
Wea township	Kansas	2012	1948
Wea township	Kansas	2013	1944
Wea township	Kansas	2014	1953
Wea township	Kansas	2015	1945
Asherville township	Kansas	2010	97
Asherville township	Kansas	2011	96
Asherville township	Kansas	2012	96
Asherville township	Kansas	2013	96
Asherville township	Kansas	2014	96
Asherville township	Kansas	2015	95
Beloit township	Kansas	2010	205
Beloit township	Kansas	2011	204
Beloit township	Kansas	2012	203
Beloit township	Kansas	2013	204
Beloit township	Kansas	2014	203
Beloit township	Kansas	2015	201
Bloomfield township	Kansas	2010	76
Bloomfield township	Kansas	2011	76
Bloomfield township	Kansas	2012	75
Bloomfield township	Kansas	2013	75
Bloomfield township	Kansas	2014	75
Bloomfield township	Kansas	2015	75
Blue Hill township	Kansas	2010	27
Blue Hill township	Kansas	2011	27
Blue Hill township	Kansas	2012	27
Blue Hill township	Kansas	2013	27
Blue Hill township	Kansas	2014	27
Blue Hill township	Kansas	2015	26
Carr Creek township	Kansas	2010	17
Carr Creek township	Kansas	2011	17
Carr Creek township	Kansas	2012	17
Carr Creek township	Kansas	2013	17
Carr Creek township	Kansas	2014	17
Carr Creek township	Kansas	2015	17
Cawker township	Kansas	2010	522
Cawker township	Kansas	2011	520
Cawker township	Kansas	2012	514
Cawker township	Kansas	2013	516
Cawker township	Kansas	2014	513
Cawker township	Kansas	2015	506
Balance of Cawker township	Kansas	2010	53
Balance of Cawker township	Kansas	2011	53
Balance of Cawker township	Kansas	2012	52
Balance of Cawker township	Kansas	2013	53
Balance of Cawker township	Kansas	2014	53
Balance of Cawker township	Kansas	2015	52
Center township	Kansas	2010	39
Center township	Kansas	2011	39
Center township	Kansas	2012	38
Center township	Kansas	2013	39
Center township	Kansas	2014	39
Center township	Kansas	2015	38
Custer township	Kansas	2010	110
Custer township	Kansas	2011	110
Custer township	Kansas	2012	108
Custer township	Kansas	2013	110
Custer township	Kansas	2014	109
Custer township	Kansas	2015	108
Balance of Custer township	Kansas	2010	53
Balance of Custer township	Kansas	2011	53
Balance of Custer township	Kansas	2012	52
Balance of Custer township	Kansas	2013	53
Balance of Custer township	Kansas	2014	53
Balance of Custer township	Kansas	2015	52
Eureka township	Kansas	2010	22
Eureka township	Kansas	2011	22
Eureka township	Kansas	2012	22
Eureka township	Kansas	2013	22
Eureka township	Kansas	2014	22
Eureka township	Kansas	2015	22
Glen Elder township	Kansas	2010	514
Glen Elder township	Kansas	2011	512
Glen Elder township	Kansas	2012	506
Glen Elder township	Kansas	2013	506
Glen Elder township	Kansas	2014	505
Glen Elder township	Kansas	2015	501
Balance of Glen Elder township	Kansas	2010	69
Balance of Glen Elder township	Kansas	2011	69
Balance of Glen Elder township	Kansas	2012	68
Balance of Glen Elder township	Kansas	2013	68
Balance of Glen Elder township	Kansas	2014	68
Balance of Glen Elder township	Kansas	2015	68
Hayes township	Kansas	2010	16
Hayes township	Kansas	2011	16
Hayes township	Kansas	2012	16
Hayes township	Kansas	2013	16
Hayes township	Kansas	2014	16
Hayes township	Kansas	2015	16
Logan township	Kansas	2010	125
Logan township	Kansas	2011	124
Logan township	Kansas	2012	123
Logan township	Kansas	2013	124
Logan township	Kansas	2014	124
Logan township	Kansas	2015	122
Balance of Logan township	Kansas	2010	39
Balance of Logan township	Kansas	2011	39
Balance of Logan township	Kansas	2012	38
Balance of Logan township	Kansas	2013	39
Balance of Logan township	Kansas	2014	39
Balance of Logan township	Kansas	2015	38
Lulu township	Kansas	2010	87
Lulu township	Kansas	2011	87
Lulu township	Kansas	2012	86
Lulu township	Kansas	2013	87
Lulu township	Kansas	2014	86
Lulu township	Kansas	2015	86
Balance of Lulu township	Kansas	2010	62
Balance of Lulu township	Kansas	2011	62
Balance of Lulu township	Kansas	2012	61
Balance of Lulu township	Kansas	2013	62
Balance of Lulu township	Kansas	2014	61
Balance of Lulu township	Kansas	2015	61
Pittsburg township	Kansas	2010	298
Pittsburg township	Kansas	2011	296
Pittsburg township	Kansas	2012	295
Pittsburg township	Kansas	2013	295
Pittsburg township	Kansas	2014	295
Pittsburg township	Kansas	2015	292
Balance of Pittsburg township	Kansas	2010	88
Balance of Pittsburg township	Kansas	2011	87
Balance of Pittsburg township	Kansas	2012	87
Balance of Pittsburg township	Kansas	2013	87
Balance of Pittsburg township	Kansas	2014	87
Balance of Pittsburg township	Kansas	2015	86
Plum Creek township	Kansas	2010	105
Plum Creek township	Kansas	2011	104
Plum Creek township	Kansas	2012	104
Plum Creek township	Kansas	2013	104
Plum Creek township	Kansas	2014	104
Plum Creek township	Kansas	2015	103
Round Springs township	Kansas	2010	24
Round Springs township	Kansas	2011	24
Round Springs township	Kansas	2012	24
Round Springs township	Kansas	2013	24
Round Springs township	Kansas	2014	24
Round Springs township	Kansas	2015	24
Salt Creek township	Kansas	2010	33
Salt Creek township	Kansas	2011	33
Salt Creek township	Kansas	2012	33
Salt Creek township	Kansas	2013	33
Salt Creek township	Kansas	2014	33
Salt Creek township	Kansas	2015	32
Solomon Rapids township	Kansas	2010	65
Solomon Rapids township	Kansas	2011	65
Solomon Rapids township	Kansas	2012	64
Solomon Rapids township	Kansas	2013	64
Solomon Rapids township	Kansas	2014	64
Solomon Rapids township	Kansas	2015	64
Turkey Creek township	Kansas	2010	122
Turkey Creek township	Kansas	2011	121
Turkey Creek township	Kansas	2012	121
Turkey Creek township	Kansas	2013	121
Turkey Creek township	Kansas	2014	121
Turkey Creek township	Kansas	2015	120
Walnut Creek township	Kansas	2010	34
Walnut Creek township	Kansas	2011	34
Walnut Creek township	Kansas	2012	34
Walnut Creek township	Kansas	2013	34
Walnut Creek township	Kansas	2014	34
Walnut Creek township	Kansas	2015	33
Caney township	Kansas	2010	1346
Caney township	Kansas	2011	1343
Caney township	Kansas	2012	1318
Caney township	Kansas	2013	1305
Caney township	Kansas	2014	1299
Caney township	Kansas	2015	1282
Balance of Caney township	Kansas	2010	1113
Balance of Caney township	Kansas	2011	1110
Balance of Caney township	Kansas	2012	1089
Balance of Caney township	Kansas	2013	1078
Balance of Caney township	Kansas	2014	1072
