City	State	Year	Est. Population
Cambridge Springs borough	Pennsylvania	2010	2595
Cambridge Springs borough	Pennsylvania	2011	2592
Cambridge Springs borough	Pennsylvania	2012	2466
Cambridge Springs borough	Pennsylvania	2013	2568
Cambridge Springs borough	Pennsylvania	2014	2539
Cambridge Springs borough	Pennsylvania	2015	2554
Camp Hill borough	Pennsylvania	2010	7888
Camp Hill borough	Pennsylvania	2011	7892
Camp Hill borough	Pennsylvania	2012	7869
Camp Hill borough	Pennsylvania	2013	7897
Camp Hill borough	Pennsylvania	2014	7890
Camp Hill borough	Pennsylvania	2015	7892
Canonsburg borough	Pennsylvania	2010	8992
Canonsburg borough	Pennsylvania	2011	8986
Canonsburg borough	Pennsylvania	2012	8976
Canonsburg borough	Pennsylvania	2013	8985
Canonsburg borough	Pennsylvania	2014	8950
Canonsburg borough	Pennsylvania	2015	8926
Canton borough	Pennsylvania	2010	1974
Canton borough	Pennsylvania	2011	1972
Canton borough	Pennsylvania	2012	2003
Canton borough	Pennsylvania	2013	1992
Canton borough	Pennsylvania	2014	1967
Canton borough	Pennsylvania	2015	1938
Carlisle borough	Pennsylvania	2010	18682
Carlisle borough	Pennsylvania	2011	18740
Carlisle borough	Pennsylvania	2012	18865
Carlisle borough	Pennsylvania	2013	18922
Carlisle borough	Pennsylvania	2014	18914
Carlisle borough	Pennsylvania	2015	18918
Carmichaels borough	Pennsylvania	2010	483
Carmichaels borough	Pennsylvania	2011	482
Carmichaels borough	Pennsylvania	2012	478
Carmichaels borough	Pennsylvania	2013	474
Carmichaels borough	Pennsylvania	2014	468
Carmichaels borough	Pennsylvania	2015	469
Carnegie borough	Pennsylvania	2010	7972
Carnegie borough	Pennsylvania	2011	7970
Carnegie borough	Pennsylvania	2012	7970
Carnegie borough	Pennsylvania	2013	7967
Carnegie borough	Pennsylvania	2014	7957
Carnegie borough	Pennsylvania	2015	7923
Carrolltown borough	Pennsylvania	2010	853
Carrolltown borough	Pennsylvania	2011	852
Carrolltown borough	Pennsylvania	2012	847
Carrolltown borough	Pennsylvania	2013	840
Carrolltown borough	Pennsylvania	2014	834
Carrolltown borough	Pennsylvania	2015	825
Carroll Valley borough	Pennsylvania	2010	3876
Carroll Valley borough	Pennsylvania	2011	3879
Carroll Valley borough	Pennsylvania	2012	3892
Carroll Valley borough	Pennsylvania	2013	3892
Carroll Valley borough	Pennsylvania	2014	3897
Carroll Valley borough	Pennsylvania	2015	3915
Cassandra borough	Pennsylvania	2010	147
Cassandra borough	Pennsylvania	2011	147
Cassandra borough	Pennsylvania	2012	146
Cassandra borough	Pennsylvania	2013	145
Cassandra borough	Pennsylvania	2014	144
Cassandra borough	Pennsylvania	2015	143
Casselman borough	Pennsylvania	2010	94
Casselman borough	Pennsylvania	2011	94
Casselman borough	Pennsylvania	2012	96
Casselman borough	Pennsylvania	2013	95
Casselman borough	Pennsylvania	2014	95
Casselman borough	Pennsylvania	2015	94
Cassville borough	Pennsylvania	2010	143
Cassville borough	Pennsylvania	2011	143
Cassville borough	Pennsylvania	2012	143
Cassville borough	Pennsylvania	2013	142
Cassville borough	Pennsylvania	2014	142
Cassville borough	Pennsylvania	2015	141
Castle Shannon borough	Pennsylvania	2010	8316
Castle Shannon borough	Pennsylvania	2011	8316
Castle Shannon borough	Pennsylvania	2012	8319
Castle Shannon borough	Pennsylvania	2013	8321
Castle Shannon borough	Pennsylvania	2014	8317
Castle Shannon borough	Pennsylvania	2015	8285
Catasauqua borough	Pennsylvania	2010	6436
Catasauqua borough	Pennsylvania	2011	6436
Catasauqua borough	Pennsylvania	2012	6473
Catasauqua borough	Pennsylvania	2013	6493
Catasauqua borough	Pennsylvania	2014	6485
Catasauqua borough	Pennsylvania	2015	6520
Catawissa borough	Pennsylvania	2010	1552
Catawissa borough	Pennsylvania	2011	1553
Catawissa borough	Pennsylvania	2012	1539
Catawissa borough	Pennsylvania	2013	1538
Catawissa borough	Pennsylvania	2014	1532
Catawissa borough	Pennsylvania	2015	1525
Centerport borough	Pennsylvania	2010	387
Centerport borough	Pennsylvania	2011	387
Centerport borough	Pennsylvania	2012	391
Centerport borough	Pennsylvania	2013	392
Centerport borough	Pennsylvania	2014	395
Centerport borough	Pennsylvania	2015	398
Centerville borough	Pennsylvania	2010	218
Centerville borough	Pennsylvania	2011	218
Centerville borough	Pennsylvania	2012	217
Centerville borough	Pennsylvania	2013	216
Centerville borough	Pennsylvania	2014	215
Centerville borough	Pennsylvania	2015	215
Centerville borough	Pennsylvania	2010	3263
Centerville borough	Pennsylvania	2011	3259
Centerville borough	Pennsylvania	2012	3247
Centerville borough	Pennsylvania	2013	3242
Centerville borough	Pennsylvania	2014	3223
Centerville borough	Pennsylvania	2015	3207
Central City borough	Pennsylvania	2010	1124
Central City borough	Pennsylvania	2011	1124
Central City borough	Pennsylvania	2012	1113
Central City borough	Pennsylvania	2013	1106
Central City borough	Pennsylvania	2014	1094
Central City borough	Pennsylvania	2015	1084
Centralia borough	Pennsylvania	2010	10
Centralia borough	Pennsylvania	2011	10
Centralia borough	Pennsylvania	2012	10
Centralia borough	Pennsylvania	2013	10
Centralia borough	Pennsylvania	2014	10
Centralia borough	Pennsylvania	2015	10
Centre Hall borough	Pennsylvania	2010	1265
Centre Hall borough	Pennsylvania	2011	1266
Centre Hall borough	Pennsylvania	2012	1261
Centre Hall borough	Pennsylvania	2013	1263
Centre Hall borough	Pennsylvania	2014	1248
Centre Hall borough	Pennsylvania	2015	1244
Chalfant borough	Pennsylvania	2010	800
Chalfant borough	Pennsylvania	2011	800
Chalfant borough	Pennsylvania	2012	800
Chalfant borough	Pennsylvania	2013	800
Chalfant borough	Pennsylvania	2014	800
Chalfant borough	Pennsylvania	2015	796
Chalfont borough	Pennsylvania	2010	4009
Chalfont borough	Pennsylvania	2011	4010
Chalfont borough	Pennsylvania	2012	4033
Chalfont borough	Pennsylvania	2013	4049
Chalfont borough	Pennsylvania	2014	4058
Chalfont borough	Pennsylvania	2015	4076
Chambersburg borough	Pennsylvania	2010	20268
Chambersburg borough	Pennsylvania	2011	20302
Chambersburg borough	Pennsylvania	2012	20340
Chambersburg borough	Pennsylvania	2013	20440
Chambersburg borough	Pennsylvania	2014	20492
Chambersburg borough	Pennsylvania	2015	20612
Chapman borough	Pennsylvania	2010	199
Chapman borough	Pennsylvania	2011	199
Chapman borough	Pennsylvania	2012	199
Chapman borough	Pennsylvania	2013	199
Chapman borough	Pennsylvania	2014	199
Chapman borough	Pennsylvania	2015	199
Charleroi borough	Pennsylvania	2010	4120
Charleroi borough	Pennsylvania	2011	4115
Charleroi borough	Pennsylvania	2012	4096
Charleroi borough	Pennsylvania	2013	4089
Charleroi borough	Pennsylvania	2014	4059
Charleroi borough	Pennsylvania	2015	4036
Cherry Tree borough	Pennsylvania	2010	364
Cherry Tree borough	Pennsylvania	2011	364
Cherry Tree borough	Pennsylvania	2012	360
Cherry Tree borough	Pennsylvania	2013	359
Cherry Tree borough	Pennsylvania	2014	355
Cherry Tree borough	Pennsylvania	2015	352
Cherry Valley borough	Pennsylvania	2010	66
Cherry Valley borough	Pennsylvania	2011	66
Cherry Valley borough	Pennsylvania	2012	66
Cherry Valley borough	Pennsylvania	2013	66
Cherry Valley borough	Pennsylvania	2014	66
Cherry Valley borough	Pennsylvania	2015	65
Chester Heights borough	Pennsylvania	2010	2531
Chester Heights borough	Pennsylvania	2011	2532
Chester Heights borough	Pennsylvania	2012	2532
Chester Heights borough	Pennsylvania	2013	2543
Chester Heights borough	Pennsylvania	2014	2550
Chester Heights borough	Pennsylvania	2015	2623
Chester Hill borough	Pennsylvania	2010	883
Chester Hill borough	Pennsylvania	2011	882
Chester Hill borough	Pennsylvania	2012	878
Chester Hill borough	Pennsylvania	2013	874
Chester Hill borough	Pennsylvania	2014	869
Chester Hill borough	Pennsylvania	2015	863
Chest Springs borough	Pennsylvania	2010	149
Chest Springs borough	Pennsylvania	2011	149
Chest Springs borough	Pennsylvania	2012	148
Chest Springs borough	Pennsylvania	2013	147
Chest Springs borough	Pennsylvania	2014	146
Chest Springs borough	Pennsylvania	2015	145
Cheswick borough	Pennsylvania	2010	1746
Cheswick borough	Pennsylvania	2011	1747
Cheswick borough	Pennsylvania	2012	1747
Cheswick borough	Pennsylvania	2013	1747
Cheswick borough	Pennsylvania	2014	1745
Cheswick borough	Pennsylvania	2015	1737
Chicora borough	Pennsylvania	2010	1043
Chicora borough	Pennsylvania	2011	1044
Chicora borough	Pennsylvania	2012	1041
Chicora borough	Pennsylvania	2013	1036
Chicora borough	Pennsylvania	2014	1028
Chicora borough	Pennsylvania	2015	1012
Christiana borough	Pennsylvania	2010	1168
Christiana borough	Pennsylvania	2011	1169
Christiana borough	Pennsylvania	2012	1171
Christiana borough	Pennsylvania	2013	1171
Christiana borough	Pennsylvania	2014	1171
Christiana borough	Pennsylvania	2015	1171
Churchill borough	Pennsylvania	2010	3011
Churchill borough	Pennsylvania	2011	3010
Churchill borough	Pennsylvania	2012	3011
Churchill borough	Pennsylvania	2013	3011
Churchill borough	Pennsylvania	2014	3009
Churchill borough	Pennsylvania	2015	2996
Clarendon borough	Pennsylvania	2010	450
Clarendon borough	Pennsylvania	2011	450
Clarendon borough	Pennsylvania	2012	448
Clarendon borough	Pennsylvania	2013	446
Clarendon borough	Pennsylvania	2014	443
Clarendon borough	Pennsylvania	2015	444
Clarion borough	Pennsylvania	2010	5276
Clarion borough	Pennsylvania	2011	5268
Clarion borough	Pennsylvania	2012	5166
Clarion borough	Pennsylvania	2013	4930
Clarion borough	Pennsylvania	2014	4843
Clarion borough	Pennsylvania	2015	5465
Clark borough	Pennsylvania	2010	640
Clark borough	Pennsylvania	2011	640
Clark borough	Pennsylvania	2012	637
Clark borough	Pennsylvania	2013	635
Clark borough	Pennsylvania	2014	636
Clark borough	Pennsylvania	2015	633
Clarks Green borough	Pennsylvania	2010	1476
Clarks Green borough	Pennsylvania	2011	1476
Clarks Green borough	Pennsylvania	2012	1474
Clarks Green borough	Pennsylvania	2013	1473
Clarks Green borough	Pennsylvania	2014	1467
Clarks Green borough	Pennsylvania	2015	1460
Clarks Summit borough	Pennsylvania	2010	5116
Clarks Summit borough	Pennsylvania	2011	5117
Clarks Summit borough	Pennsylvania	2012	5120
Clarks Summit borough	Pennsylvania	2013	5111
Clarks Summit borough	Pennsylvania	2014	5094
Clarks Summit borough	Pennsylvania	2015	5063
Clarksville borough	Pennsylvania	2010	230
Clarksville borough	Pennsylvania	2011	230
Clarksville borough	Pennsylvania	2012	229
Clarksville borough	Pennsylvania	2013	227
Clarksville borough	Pennsylvania	2014	226
Clarksville borough	Pennsylvania	2015	230
Claysville borough	Pennsylvania	2010	829
Claysville borough	Pennsylvania	2011	829
Claysville borough	Pennsylvania	2012	825
Claysville borough	Pennsylvania	2013	824
Claysville borough	Pennsylvania	2014	818
Claysville borough	Pennsylvania	2015	814
Clearfield borough	Pennsylvania	2010	6214
Clearfield borough	Pennsylvania	2011	6202
Clearfield borough	Pennsylvania	2012	6175
Clearfield borough	Pennsylvania	2013	6142
Clearfield borough	Pennsylvania	2014	6106
Clearfield borough	Pennsylvania	2015	6061
Cleona borough	Pennsylvania	2010	2080
Cleona borough	Pennsylvania	2011	2082
Cleona borough	Pennsylvania	2012	2095
Cleona borough	Pennsylvania	2013	2113
Cleona borough	Pennsylvania	2014	2115
Cleona borough	Pennsylvania	2015	2120
Clifton Heights borough	Pennsylvania	2010	6652
Clifton Heights borough	Pennsylvania	2011	6651
Clifton Heights borough	Pennsylvania	2012	6640
Clifton Heights borough	Pennsylvania	2013	6656
Clifton Heights borough	Pennsylvania	2014	6661
Clifton Heights borough	Pennsylvania	2015	6669
Clintonville borough	Pennsylvania	2010	508
Clintonville borough	Pennsylvania	2011	508
Clintonville borough	Pennsylvania	2012	506
Clintonville borough	Pennsylvania	2013	500
Clintonville borough	Pennsylvania	2014	496
Clintonville borough	Pennsylvania	2015	491
Clymer borough	Pennsylvania	2010	1357
Clymer borough	Pennsylvania	2011	1356
Clymer borough	Pennsylvania	2012	1351
Clymer borough	Pennsylvania	2013	1342
Clymer borough	Pennsylvania	2014	1327
Clymer borough	Pennsylvania	2015	1317
Coal Center borough	Pennsylvania	2010	139
Coal Center borough	Pennsylvania	2011	139
Coal Center borough	Pennsylvania	2012	139
Coal Center borough	Pennsylvania	2013	139
Coal Center borough	Pennsylvania	2014	138
Coal Center borough	Pennsylvania	2015	138
Coaldale borough	Pennsylvania	2010	161
Coaldale borough	Pennsylvania	2011	161
Coaldale borough	Pennsylvania	2012	160
Coaldale borough	Pennsylvania	2013	159
Coaldale borough	Pennsylvania	2014	158
Coaldale borough	Pennsylvania	2015	160
Coaldale borough	Pennsylvania	2010	2281
Coaldale borough	Pennsylvania	2011	2278
Coaldale borough	Pennsylvania	2012	2263
Coaldale borough	Pennsylvania	2013	2252
Coaldale borough	Pennsylvania	2014	2239
Coaldale borough	Pennsylvania	2015	2219
Coalmont borough	Pennsylvania	2010	106
Coalmont borough	Pennsylvania	2011	106
Coalmont borough	Pennsylvania	2012	106
Coalmont borough	Pennsylvania	2013	106
Coalmont borough	Pennsylvania	2014	105
Coalmont borough	Pennsylvania	2015	105
Coalport borough	Pennsylvania	2010	523
Coalport borough	Pennsylvania	2011	522
Coalport borough	Pennsylvania	2012	519
Coalport borough	Pennsylvania	2013	516
Coalport borough	Pennsylvania	2014	513
Coalport borough	Pennsylvania	2015	508
Cochranton borough	Pennsylvania	2010	1136
Cochranton borough	Pennsylvania	2011	1135
Cochranton borough	Pennsylvania	2012	1127
Cochranton borough	Pennsylvania	2013	1123
Cochranton borough	Pennsylvania	2014	1121
Cochranton borough	Pennsylvania	2015	1117
Cokeburg borough	Pennsylvania	2010	630
Cokeburg borough	Pennsylvania	2011	630
Cokeburg borough	Pennsylvania	2012	627
Cokeburg borough	Pennsylvania	2013	629
Cokeburg borough	Pennsylvania	2014	625
Cokeburg borough	Pennsylvania	2015	621
Collegeville borough	Pennsylvania	2010	5089
Collegeville borough	Pennsylvania	2011	5094
Collegeville borough	Pennsylvania	2012	5271
Collegeville borough	Pennsylvania	2013	5301
Collegeville borough	Pennsylvania	2014	5319
Collegeville borough	Pennsylvania	2015	5294
Collingdale borough	Pennsylvania	2010	8783
Collingdale borough	Pennsylvania	2011	8783
Collingdale borough	Pennsylvania	2012	8767
Collingdale borough	Pennsylvania	2013	8784
Collingdale borough	Pennsylvania	2014	8788
Collingdale borough	Pennsylvania	2015	8797
Columbia borough	Pennsylvania	2010	10402
Columbia borough	Pennsylvania	2011	10404
Columbia borough	Pennsylvania	2012	10393
Columbia borough	Pennsylvania	2013	10391
Columbia borough	Pennsylvania	2014	10395
Columbia borough	Pennsylvania	2015	10395
Colwyn borough	Pennsylvania	2010	2546
Colwyn borough	Pennsylvania	2011	2545
Colwyn borough	Pennsylvania	2012	2541
Colwyn borough	Pennsylvania	2013	2547
Colwyn borough	Pennsylvania	2014	2550
Colwyn borough	Pennsylvania	2015	2553
Confluence borough	Pennsylvania	2010	780
Confluence borough	Pennsylvania	2011	780
Confluence borough	Pennsylvania	2012	772
Confluence borough	Pennsylvania	2013	768
Confluence borough	Pennsylvania	2014	762
Confluence borough	Pennsylvania	2015	755
Conneaut Lake borough	Pennsylvania	2010	656
Conneaut Lake borough	Pennsylvania	2011	656
Conneaut Lake borough	Pennsylvania	2012	651
Conneaut Lake borough	Pennsylvania	2013	646
Conneaut Lake borough	Pennsylvania	2014	643
Conneaut Lake borough	Pennsylvania	2015	640
Conneautville borough	Pennsylvania	2010	774
Conneautville borough	Pennsylvania	2011	774
Conneautville borough	Pennsylvania	2012	767
Conneautville borough	Pennsylvania	2013	762
Conneautville borough	Pennsylvania	2014	759
Conneautville borough	Pennsylvania	2015	755
Connoquenessing borough	Pennsylvania	2010	528
Connoquenessing borough	Pennsylvania	2011	533
Connoquenessing borough	Pennsylvania	2012	554
Connoquenessing borough	Pennsylvania	2013	582
Connoquenessing borough	Pennsylvania	2014	587
Connoquenessing borough	Pennsylvania	2015	602
Conshohocken borough	Pennsylvania	2010	7833
Conshohocken borough	Pennsylvania	2011	7842
Conshohocken borough	Pennsylvania	2012	7857
Conshohocken borough	Pennsylvania	2013	7876
Conshohocken borough	Pennsylvania	2014	7879
Conshohocken borough	Pennsylvania	2015	7896
Conway borough	Pennsylvania	2010	2176
Conway borough	Pennsylvania	2011	2177
Conway borough	Pennsylvania	2012	2171
Conway borough	Pennsylvania	2013	2170
Conway borough	Pennsylvania	2014	2166
Conway borough	Pennsylvania	2015	2155
Conyngham borough	Pennsylvania	2010	1914
Conyngham borough	Pennsylvania	2011	1915
Conyngham borough	Pennsylvania	2012	1912
Conyngham borough	Pennsylvania	2013	1911
Conyngham borough	Pennsylvania	2014	1899
Conyngham borough	Pennsylvania	2015	1891
Coopersburg borough	Pennsylvania	2010	2386
Coopersburg borough	Pennsylvania	2011	2385
Coopersburg borough	Pennsylvania	2012	2399
Coopersburg borough	Pennsylvania	2013	2404
Coopersburg borough	Pennsylvania	2014	2402
Coopersburg borough	Pennsylvania	2015	2409
Cooperstown borough	Pennsylvania	2010	460
Cooperstown borough	Pennsylvania	2011	460
Cooperstown borough	Pennsylvania	2012	456
Cooperstown borough	Pennsylvania	2013	450
Cooperstown borough	Pennsylvania	2014	446
Cooperstown borough	Pennsylvania	2015	441
Coplay borough	Pennsylvania	2010	3192
Coplay borough	Pennsylvania	2011	3192
Coplay borough	Pennsylvania	2012	3210
Coplay borough	Pennsylvania	2013	3217
Coplay borough	Pennsylvania	2014	3219
Coplay borough	Pennsylvania	2015	3227
Coraopolis borough	Pennsylvania	2010	5677
Coraopolis borough	Pennsylvania	2011	5676
Coraopolis borough	Pennsylvania	2012	5672
Coraopolis borough	Pennsylvania	2013	5669
Coraopolis borough	Pennsylvania	2014	5659
Coraopolis borough	Pennsylvania	2015	5631
Cornwall borough	Pennsylvania	2010	4112
Cornwall borough	Pennsylvania	2011	4115
Cornwall borough	Pennsylvania	2012	4143
Cornwall borough	Pennsylvania	2013	4179
Cornwall borough	Pennsylvania	2014	4183
Cornwall borough	Pennsylvania	2015	4195
Corsica borough	Pennsylvania	2010	357
Corsica borough	Pennsylvania	2011	357
Corsica borough	Pennsylvania	2012	355
Corsica borough	Pennsylvania	2013	354
Corsica borough	Pennsylvania	2014	355
