City	State	Year	Est. Population
Balance of Avoca town	New York	2011	1318
Balance of Avoca town	New York	2012	1320
Balance of Avoca town	New York	2013	1308
Balance of Avoca town	New York	2014	1303
Balance of Avoca town	New York	2015	1292
Bath town	New York	2010	12379
Bath town	New York	2011	12370
Bath town	New York	2012	12399
Bath town	New York	2013	12313
Bath town	New York	2014	12271
Bath town	New York	2015	12211
Balance of Bath town	New York	2010	5763
Balance of Bath town	New York	2011	5757
Balance of Bath town	New York	2012	5775
Balance of Bath town	New York	2013	5739
Balance of Bath town	New York	2014	5723
Balance of Bath town	New York	2015	5711
Bradford town	New York	2010	855
Bradford town	New York	2011	855
Bradford town	New York	2012	856
Bradford town	New York	2013	849
Bradford town	New York	2014	846
Bradford town	New York	2015	840
Cameron town	New York	2010	945
Cameron town	New York	2011	945
Cameron town	New York	2012	953
Cameron town	New York	2013	948
Cameron town	New York	2014	950
Cameron town	New York	2015	947
Campbell town	New York	2010	3406
Campbell town	New York	2011	3404
Campbell town	New York	2012	3409
Campbell town	New York	2013	3385
Campbell town	New York	2014	3368
Campbell town	New York	2015	3345
Canisteo town	New York	2010	3391
Canisteo town	New York	2011	3388
Canisteo town	New York	2012	3389
Canisteo town	New York	2013	3364
Canisteo town	New York	2014	3351
Canisteo town	New York	2015	3325
Balance of Canisteo town	New York	2010	1119
Balance of Canisteo town	New York	2011	1118
Balance of Canisteo town	New York	2012	1117
Balance of Canisteo town	New York	2013	1111
Balance of Canisteo town	New York	2014	1108
Balance of Canisteo town	New York	2015	1101
Caton town	New York	2010	2174
Caton town	New York	2011	2174
Caton town	New York	2012	2186
Caton town	New York	2013	2173
Caton town	New York	2014	2170
Caton town	New York	2015	2159
Cohocton town	New York	2010	2564
Cohocton town	New York	2011	2564
Cohocton town	New York	2012	2574
Cohocton town	New York	2013	2558
Cohocton town	New York	2014	2552
Cohocton town	New York	2015	2539
Balance of Cohocton town	New York	2010	1726
Balance of Cohocton town	New York	2011	1726
Balance of Cohocton town	New York	2012	1735
Balance of Cohocton town	New York	2013	1726
Balance of Cohocton town	New York	2014	1723
Balance of Cohocton town	New York	2015	1714
Corning town	New York	2010	6236
Corning town	New York	2011	6239
Corning town	New York	2012	6254
Corning town	New York	2013	6219
Corning town	New York	2014	6390
Corning town	New York	2015	6328
Balance of Corning town	New York	2010	4592
Balance of Corning town	New York	2011	4595
Balance of Corning town	New York	2012	4607
Balance of Corning town	New York	2013	4586
Balance of Corning town	New York	2014	4764
Balance of Corning town	New York	2015	4708
Dansville town	New York	2010	1852
Dansville town	New York	2011	1852
Dansville town	New York	2012	1862
Dansville town	New York	2013	1849
Dansville town	New York	2014	1845
Dansville town	New York	2015	1833
Erwin town	New York	2010	8067
Erwin town	New York	2011	8067
Erwin town	New York	2012	8110
Erwin town	New York	2013	8529
Erwin town	New York	2014	8523
Erwin town	New York	2015	8480
Balance of Erwin town	New York	2010	6257
Balance of Erwin town	New York	2011	6259
Balance of Erwin town	New York	2012	6286
Balance of Erwin town	New York	2013	6495
Balance of Erwin town	New York	2014	6496
Balance of Erwin town	New York	2015	6467
Fremont town	New York	2010	1006
Fremont town	New York	2011	1006
Fremont town	New York	2012	1008
Fremont town	New York	2013	998
Fremont town	New York	2014	993
Fremont town	New York	2015	984
Greenwood town	New York	2010	801
Greenwood town	New York	2011	801
Greenwood town	New York	2012	804
Greenwood town	New York	2013	800
Greenwood town	New York	2014	799
Greenwood town	New York	2015	791
Hartsville town	New York	2010	609
Hartsville town	New York	2011	609
Hartsville town	New York	2012	610
Hartsville town	New York	2013	605
Hartsville town	New York	2014	607
Hartsville town	New York	2015	603
Hornby town	New York	2010	1703
Hornby town	New York	2011	1703
Hornby town	New York	2012	1705
Hornby town	New York	2013	1701
Hornby town	New York	2014	1700
Hornby town	New York	2015	1689
Hornellsville town	New York	2010	4149
Hornellsville town	New York	2011	4149
Hornellsville town	New York	2012	4152
Hornellsville town	New York	2013	4135
Hornellsville town	New York	2014	4115
Hornellsville town	New York	2015	4083
Balance of Hornellsville town	New York	2010	2472
Balance of Hornellsville town	New York	2011	2472
Balance of Hornellsville town	New York	2012	2482
Balance of Hornellsville town	New York	2013	2468
Balance of Hornellsville town	New York	2014	2465
Balance of Hornellsville town	New York	2015	2450
Howard town	New York	2010	1467
Howard town	New York	2011	1467
Howard town	New York	2012	1468
Howard town	New York	2013	1458
Howard town	New York	2014	1452
Howard town	New York	2015	1441
Jasper town	New York	2010	1424
Jasper town	New York	2011	1427
Jasper town	New York	2012	1449
Jasper town	New York	2013	1444
Jasper town	New York	2014	1439
Jasper town	New York	2015	1427
Lindley town	New York	2010	1969
Lindley town	New York	2011	1972
Lindley town	New York	2012	1997
Lindley town	New York	2013	1983
Lindley town	New York	2014	1990
Lindley town	New York	2015	1973
Prattsburgh town	New York	2010	2081
Prattsburgh town	New York	2011	2080
Prattsburgh town	New York	2012	2084
Prattsburgh town	New York	2013	2067
Prattsburgh town	New York	2014	2057
Prattsburgh town	New York	2015	2039
Pulteney town	New York	2010	1286
Pulteney town	New York	2011	1286
Pulteney town	New York	2012	1291
Pulteney town	New York	2013	1284
Pulteney town	New York	2014	1291
Pulteney town	New York	2015	1285
Rathbone town	New York	2010	1126
Rathbone town	New York	2011	1126
Rathbone town	New York	2012	1128
Rathbone town	New York	2013	1120
Rathbone town	New York	2014	1114
Rathbone town	New York	2015	1110
Thurston town	New York	2010	1350
Thurston town	New York	2011	1350
Thurston town	New York	2012	1352
Thurston town	New York	2013	1340
Thurston town	New York	2014	1334
Thurston town	New York	2015	1323
Troupsburg town	New York	2010	1291
Troupsburg town	New York	2011	1298
Troupsburg town	New York	2012	1311
Troupsburg town	New York	2013	1311
Troupsburg town	New York	2014	1304
Troupsburg town	New York	2015	1300
Tuscarora town	New York	2010	1463
Tuscarora town	New York	2011	1466
Tuscarora town	New York	2012	1469
Tuscarora town	New York	2013	1459
Tuscarora town	New York	2014	1463
Tuscarora town	New York	2015	1460
Urbana town	New York	2010	2343
Urbana town	New York	2011	2339
Urbana town	New York	2012	2355
Urbana town	New York	2013	2333
Urbana town	New York	2014	2321
Urbana town	New York	2015	2316
Balance of Urbana town	New York	2010	1682
Balance of Urbana town	New York	2011	1678
Balance of Urbana town	New York	2012	1693
Balance of Urbana town	New York	2013	1676
Balance of Urbana town	New York	2014	1667
Balance of Urbana town	New York	2015	1667
Wayland town	New York	2010	4101
Wayland town	New York	2011	4099
Wayland town	New York	2012	4104
Wayland town	New York	2013	4069
Wayland town	New York	2014	4055
Wayland town	New York	2015	4029
Balance of Wayland town	New York	2010	2240
Balance of Wayland town	New York	2011	2240
Balance of Wayland town	New York	2012	2242
Balance of Wayland town	New York	2013	2222
Balance of Wayland town	New York	2014	2213
Balance of Wayland town	New York	2015	2200
Wayne town	New York	2010	1040
Wayne town	New York	2011	1040
Wayne town	New York	2012	1044
Wayne town	New York	2013	1037
Wayne town	New York	2014	1034
Wayne town	New York	2015	1028
West Union town	New York	2010	312
West Union town	New York	2011	312
West Union town	New York	2012	312
West Union town	New York	2013	309
West Union town	New York	2014	309
West Union town	New York	2015	306
Wheeler town	New York	2010	1260
Wheeler town	New York	2011	1260
Wheeler town	New York	2012	1267
Wheeler town	New York	2013	1262
Wheeler town	New York	2014	1262
Wheeler town	New York	2015	1259
Woodhull town	New York	2010	1719
Woodhull town	New York	2011	1719
Woodhull town	New York	2012	1722
Woodhull town	New York	2013	1708
Woodhull town	New York	2014	1701
Woodhull town	New York	2015	1688
Babylon town	New York	2010	213568
Babylon town	New York	2011	213764
Babylon town	New York	2012	214389
Babylon town	New York	2013	214149
Babylon town	New York	2014	214328
Babylon town	New York	2015	214089
Balance of Babylon town	New York	2010	164626
Balance of Babylon town	New York	2011	164778
Balance of Babylon town	New York	2012	165290
Balance of Babylon town	New York	2013	165135
Balance of Babylon town	New York	2014	165272
Balance of Babylon town	New York	2015	165092
Brookhaven town	New York	2010	486040
Brookhaven town	New York	2011	486505
Brookhaven town	New York	2012	488474
Brookhaven town	New York	2013	488313
Brookhaven town	New York	2014	489302
Brookhaven town	New York	2015	489343
Balance of Brookhaven town	New York	2010	435182
Balance of Brookhaven town	New York	2011	435569
Balance of Brookhaven town	New York	2012	437419
Balance of Brookhaven town	New York	2013	437242
Balance of Brookhaven town	New York	2014	437761
Balance of Brookhaven town	New York	2015	437761
East Hampton town	New York	2010	21457
East Hampton town	New York	2011	21495
East Hampton town	New York	2012	21654
East Hampton town	New York	2013	21735
East Hampton town	New York	2014	21832
East Hampton town	New York	2015	21923
Balance of East Hampton town	New York	2010	19392
Balance of East Hampton town	New York	2011	19428
Balance of East Hampton town	New York	2012	19571
Balance of East Hampton town	New York	2013	19617
Balance of East Hampton town	New York	2014	19703
Balance of East Hampton town	New York	2015	19783
Huntington town	New York	2010	203247
Huntington town	New York	2011	203443
Huntington town	New York	2012	204134
Huntington town	New York	2013	203939
Huntington town	New York	2014	204125
Huntington town	New York	2015	204634
Balance of Huntington town	New York	2010	190107
Balance of Huntington town	New York	2011	190290
Balance of Huntington town	New York	2012	190934
Balance of Huntington town	New York	2013	190747
Balance of Huntington town	New York	2014	190923
Balance of Huntington town	New York	2015	191451
Islip town	New York	2010	335543
Islip town	New York	2011	335936
Islip town	New York	2012	337085
Islip town	New York	2013	336791
Islip town	New York	2014	337028
Islip town	New York	2015	336682
Balance of Islip town	New York	2010	328992
Balance of Islip town	New York	2011	329377
Balance of Islip town	New York	2012	330503
Balance of Islip town	New York	2013	330216
Balance of Islip town	New York	2014	330453
Balance of Islip town	New York	2015	330084
Riverhead town	New York	2010	33505
Riverhead town	New York	2011	33553
Riverhead town	New York	2012	33741
Riverhead town	New York	2013	33720
Riverhead town	New York	2014	33820
Riverhead town	New York	2015	33768
Shelter Island town	New York	2010	2390
Shelter Island town	New York	2011	2394
Shelter Island town	New York	2012	2409
Shelter Island town	New York	2013	2409
Shelter Island town	New York	2014	2416
Shelter Island town	New York	2015	2413
Balance of Shelter Island town	New York	2010	2379
Balance of Shelter Island town	New York	2011	2383
Balance of Shelter Island town	New York	2012	2398
Balance of Shelter Island town	New York	2013	2398
Balance of Shelter Island town	New York	2014	2405
Balance of Shelter Island town	New York	2015	2402
Smithtown town	New York	2010	117794
Smithtown town	New York	2011	117918
Smithtown town	New York	2012	118360
Smithtown town	New York	2013	118322
Smithtown town	New York	2014	118480
Smithtown town	New York	2015	118388
Balance of Smithtown town	New York	2010	112766
Balance of Smithtown town	New York	2011	112882
Balance of Smithtown town	New York	2012	113311
Balance of Smithtown town	New York	2013	113278
Balance of Smithtown town	New York	2014	113427
Balance of Smithtown town	New York	2015	113333
Southampton town	New York	2010	56792
Southampton town	New York	2011	56882
Southampton town	New York	2012	57285
Southampton town	New York	2013	57490
Southampton town	New York	2014	57744
Southampton town	New York	2015	57853
Balance of Southampton town	New York	2010	48607
Balance of Southampton town	New York	2011	48682
Balance of Southampton town	New York	2012	49027
Balance of Southampton town	New York	2013	49176
Balance of Southampton town	New York	2014	49356
Balance of Southampton town	New York	2015	49409
Southold town	New York	2010	21969
Southold town	New York	2011	21999
Southold town	New York	2012	22121
Southold town	New York	2013	22136
Southold town	New York	2014	22212
Southold town	New York	2015	22246
Balance of Southold town	New York	2010	19772
Balance of Southold town	New York	2011	19801
Balance of Southold town	New York	2012	19917
Balance of Southold town	New York	2013	19935
Balance of Southold town	New York	2014	20003
Balance of Southold town	New York	2015	20036
Bethel town	New York	2010	4255
Bethel town	New York	2011	4249
Bethel town	New York	2012	4231
Bethel town	New York	2013	4221
Bethel town	New York	2014	4221
Bethel town	New York	2015	4167
